0.0006924113597829812 1 0 40000 
0.002344236094880579 1.001927878520937 66.57564368470267 67000 
0.007173295475394995 1.006333789313886 214.593133136701 91000 
0.01929881813874493 1.017941412309207 458.1561929658029 115000 
0.04370416678285938 1.038546867304553 747.3112039810137 137000 
0.08557995729397645 1.080573227942159 1216.979455910846 159000 
0.1396174674179947 1.133804197003975 1789.412416297065 180000 
0.2071166477466871 1.232554538003372 2693.522950849053 202000 
0.2726244867861922 1.373759500214482 3800.902014316855 223000 
0.3318335721865164 1.570799448068454 5251.630956032403 244000 
0.386171881429645 1.787219683622869 6781.068741824798 265000 
0.4350174076904397 2.049386260127485 8376.149250984503 286000 
0.4798396646515701 2.592732563532305 11621.5495503056 308000 
0.5200354101966114 2.770511131429784 12741.18085649202 329000 
0.5551845806542751 3.221713909277191 15310.97566003963 350000 
0.5859350054014471 3.792343042636212 18019.73030501184 371000 
0.6130416808049625 4.458152309116699 21172.28271052389 392000 
0.6344899683811797 6.094345095069016 27110.13253330963 413000 
0.6539280555197304 6.659752685533392 30733.04228481949 434000 
0.6723483845882683 7.266893162665217 33233.59043553002 455000 
0.6888615021030324 8.310410660979199 37676.5621692066 476000 
0.6927461691064372 115.9827013064631 160533.2542731382 497000 
0.6927704072489811 20951.95463275702 27900250.94729756 518000 
0.6927781008857585 66158.594666298 89947062.72185838 539000 
0.6927810306751874 173817.7974575553 238053884.2322561 560000 
